









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	47.0	35.0	38.0	48.0	20.0	26.0	14.0	24.0	31.0	40.0	63.0	116.0	112.0	226.0	259.0	255.0	72.0	38.0	15.0	17.0	12.0	8.0	8.0	9.0	25.0	16.0	17.0	25.0	17.0	12.0	21.0	34.0	14.0	19.0	15.0	24.0	25.0	33.0	28.0	24.0	16.0	18.0	37.0	17.0	13.0	14.0	25.0	33.0	

Greater Scaup	0.02127659574468085	0.0	0.05263157894736842	0.041666666666666664	0.0	0.07692307692307693	0.14285714285714285	0.041666666666666664	0.06451612903225806	0.0	0.07936507936507936	0.04310344827586207	0.09821428571428571	0.07079646017699115	0.11583011583011583	0.13725490196078433	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.04	0.0	
Lesser Scaup	0.1702127659574468	0.2	0.39473684210526316	0.4375	0.35	0.2692307692307692	0.5714285714285714	0.16666666666666666	0.25806451612903225	0.35	0.2857142857142857	0.1810344827586207	0.29464285714285715	0.22123893805309736	0.27413127413127414	0.24705882352941178	0.1388888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.125	0.0	0.08108108108108109	0.058823529411764705	0.07692307692307693	0.07142857142857142	0.04	0.09090909090909091	
Greater/Lesser Scaup	0.0	0.0	0.10526315789473684	0.041666666666666664	0.05	0.11538461538461539	0.14285714285714285	0.08333333333333333	0.0967741935483871	0.1	0.031746031746031744	0.05172413793103448	0.05357142857142857	0.02654867256637168	0.06563706563706563	0.0196078431372549	0.027777777777777776	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aythya sp.	0.0	0.0	0.0015	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Surf Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.025	0.0	0.0	0.0015	0.008849557522123894	0.011583011583011582	0.0196078431372549	0.0	0.0	0.0	0.17647058823529413	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.030303030303030304	
White-winged Scoter	0.0	0.0	0.05263157894736842	0.020833333333333332	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0015	0.017857142857142856	0.0015	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter	0.02127659574468085	0.02857142857142857	0.07894736842105263	0.16666666666666666	0.05	0.0	0.07142857142857142	0.0	0.06451612903225806	0.025	0.0	0.0	0.0	0.01327433628318584	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.07142857142857142	0.04	0.030303030303030304	
Long-tailed Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008620689655172414	0.08035714285714286	0.11504424778761062	0.1891891891891892	0.19215686274509805	0.1388888888888889	0.07894736842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.030303030303030304	
Common Goldeneye	0.0	0.0	0.0	0.041666666666666664	0.05	0.038461538461538464	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
