









Frequency of observations in the selected location(s).:
Number of taxa: 	373

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Ruddy Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005050505050505051	0.0	0.0012077294685990338	0.0	8.598452278589854E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Bobwhite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	8.598452278589854E-4	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Indian Peafowl (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003484320557491289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.741258741258741E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.2727272727272727	0.0	0.0	0.0015	0.011363636363636364	0.010869565217391304	0.005244755244755245	0.004299226139294927	0.003484320557491289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon	0.0	0.0	0.0	0.0	0.1	0.0015	0.0	0.0	0.09090909090909091	0.08	0.016129032258064516	0.020202020202020204	0.028409090909090908	0.016908212560386472	0.030594405594405596	0.024935511607910577	0.027874564459930314	0.05194805194805195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.05263157894736842	
Band-tailed Pigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	
Eurasian Collared-Dove	0.0	0.0015	0.0	0.0	0.2	0.18181818181818182	0.0	0.0	0.0	0.04	0.11290322580645161	0.13636363636363635	0.16193181818181818	0.1570048309178744	0.17132867132867133	0.15735167669819433	0.18466898954703834	0.18181818181818182	0.2857142857142857	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.2	0.14285714285714285	0.0	0.07692307692307693	0.0	0.0	0.2631578947368421	0.3333333333333333	0.3333333333333333	0.0	0.0	0.5	0.0	0.2	0.3076923076923077	0.2631578947368421	
Inca Dove	0.08333333333333333	0.07142857142857142	0.2222222222222222	0.0	0.2	0.09090909090909091	0.0	0.16666666666666666	0.2727272727272727	0.16	0.14516129032258066	0.22727272727272727	0.1846590909090909	0.2632850241545894	0.30244755244755245	0.294067067927773	0.3519163763066202	0.37662337662337664	0.07142857142857142	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0015	0.0	1.0	0.5	0.0	0.1	0.375	0.5	0.2857142857142857	0.4	0.3076923076923077	0.2	0.3333333333333333	0.21052631578947367	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.6	0.3076923076923077	0.15789473684210525	
Common Ground-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.598452278589854E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-tipped Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.741258741258741E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-winged Dove	0.0	0.14285714285714285	0.1111111111111111	0.0	0.1	0.18181818181818182	0.125	0.16666666666666666	0.09090909090909091	0.04	0.0967741935483871	0.1111111111111111	0.13920454545454544	0.14130434782608695	0.1258741258741259	0.13069647463456577	0.14982578397212543	0.06493506493506493	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.4	0.07692307692307693	0.0	0.0	0.3157894736842105	0.16666666666666666	0.3333333333333333	0.0	1.0	0.0	0.0	0.2	0.3076923076923077	0.21052631578947367	
Mourning Dove	0.16666666666666666	0.07142857142857142	0.1111111111111111	0.5	0.3	0.2727272727272727	0.125	0.3333333333333333	0.2727272727272727	0.32	0.24193548387096775	0.3434343434343434	0.32954545454545453	0.2946859903381642	0.30157342657342656	0.293207222699914	0.2857142857142857	0.2987012987012987	0.21428571428571427	0.5	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.2	0.20833333333333334	0.4	0.14285714285714285	0.0	0.23076923076923078	0.2	0.0	0.15789473684210525	0.5	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.46153846153846156	0.15789473684210525	
