









Frequency of observations in the selected location(s).:
Number of taxa: 	365

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	291.0	241.0	339.0	378.0	311.0	305.0	426.0	429.0	340.0	322.0	230.0	255.0	163.0	175.0	171.0	186.0	45.0	33.0	31.0	44.0	13.0	56.0	16.0	49.0	13.0	19.0	20.0	35.0	18.0	8.0	3.0	14.0	3.0	13.0	19.0	33.0	14.0	14.0	11.0	40.0	259.0	310.0	132.0	139.0	99.0	112.0	128.0	195.0	

Mallard/Mottled Duck	0.003436426116838488	0.004149377593360996	0.008849557522123894	0.007936507936507936	0.012861736334405145	0.01639344262295082	0.007042253521126761	0.004662004662004662	0.011764705882352941	0.006211180124223602	0.017391304347826087	0.011764705882352941	0.006134969325153374	0.011428571428571429	0.011695906432748537	0.005376344086021506	0.0	0.0	0.0	0.022727272727272728	0.0	0.017857142857142856	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.003861003861003861	0.00967741935483871	0.0	0.0	0.0	0.008928571428571428	0.03125	0.005128205128205128	
Northern Pintail	0.05154639175257732	0.029045643153526972	0.035398230088495575	0.037037037037037035	0.03536977491961415	0.03934426229508197	0.014084507042253521	0.011655011655011656	0.008823529411764706	0.015527950310559006	0.004347826086956522	0.00392156862745098	0.0	0.0	0.005847953216374269	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09652509652509653	0.05806451612903226	0.045454545454545456	0.04316546762589928	0.050505050505050504	0.026785714285714284	0.0234375	0.07179487179487179	
Green-winged Teal	0.048109965635738834	0.024896265560165973	0.032448377581120944	0.05291005291005291	0.03215434083601286	0.029508196721311476	0.04929577464788732	0.018648018648018648	0.03235294117647059	0.027950310559006212	0.008695652173913044	0.01568627450980392	0.012269938650306749	0.0	0.005847953216374269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.007722007722007722	0.041935483870967745	0.022727272727272728	0.007194244604316547	0.010101010101010102	0.044642857142857144	0.015625	0.010256410256410256	
teal sp.	0.006872852233676976	0.0	0.0029498525073746312	0.005291005291005291	0.0	0.0	0.002347417840375587	0.004662004662004662	0.0029411764705882353	0.003105590062111801	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003105590062111801	0.0	0.00392156862745098	0.0	0.005714285714285714	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032258064516129032	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback	0.010309278350515464	0.004149377593360996	0.017699115044247787	0.0	0.0	0.003278688524590164	0.0	0.006993006993006993	0.008823529411764706	0.0	0.004347826086956522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032258064516129032	0.0	0.0	0.010101010101010102	0.008928571428571428	0.0078125	0.0	
Redhead	0.006872852233676976	0.004149377593360996	0.011799410029498525	0.007936507936507936	0.003215434083601286	0.013114754098360656	0.007042253521126761	0.0	0.0015	0.003105590062111801	0.0	0.0	0.0	0.0	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025806451612903226	0.007575757575757576	0.0	0.020202020202020204	0.008928571428571428	0.0078125	0.010256410256410256	
Ring-necked Duck	0.013745704467353952	0.012448132780082987	0.014749262536873156	0.013227513227513227	0.003215434083601286	0.029508196721311476	0.011737089201877934	0.018648018648018648	0.03823529411764706	0.07142857142857142	0.04782608695652174	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.007722007722007722	0.016129032258064516	0.007575757575757576	0.0015	0.010101010101010102	0.03571428571428571	0.0	0.010256410256410256	
Lesser Scaup	0.020618556701030927	0.008298755186721992	0.02654867256637168	0.018518518518518517	0.03215434083601286	0.04590163934426229	0.014084507042253521	0.05827505827505827	0.06764705882352941	0.09627329192546584	0.043478260869565216	0.050980392156862744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.025806451612903226	0.0	0.007194244604316547	0.010101010101010102	0.026785714285714284	0.015625	0.010256410256410256	
Greater/Lesser Scaup	0.0	0.004149377593360996	0.0029498525073746312	0.0026455026455026454	0.006430868167202572	0.006557377049180328	0.0	0.002331002331002331	0.0	0.003105590062111801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008928571428571428	0.0078125	0.0	
