









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Ring-necked Duck	0.125	0.0	0.2222222222222222	0.07142857142857142	0.16666666666666666	0.14285714285714285	0.1111111111111111	0.3	0.0	0.025974025974025976	0.0136986301369863	0.0392156862745098	0.0	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup	0.0	0.0	0.1111111111111111	0.07142857142857142	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.00980392156862745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hooded Merganser	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.00980392156862745	0.0	0.0	0.0	0.01282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	
Plain Chachalaca	0.5	0.0	0.3333333333333333	0.7142857142857143	0.3333333333333333	0.5714285714285714	0.3333333333333333	0.3	0.5833333333333334	0.5584415584415584	0.6164383561643836	0.6568627450980392	0.6865671641791045	0.7222222222222222	0.8181818181818182	0.8205128205128205	0.8333333333333334	0.75	0.0	0.0015	0.0	0.5	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.7111111111111111	0.5813953488372093	0.6170212765957447	0.6081081081081081	0.6551724137931034	0.543859649122807	0.5344827586206896	0.5287356321839081	0.0	0.25	1.0	0.5	1.0	0.6666666666666666	1.0	0.75	
Northern Bobwhite	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.016666666666666666	0.025974025974025976	0.0410958904109589	0.029411764705882353	0.029850746268656716	0.05555555555555555	0.07575757575757576	0.10256410256410256	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.046511627906976744	0.06382978723404255	0.12162162162162163	0.15517241379310345	0.08771929824561403	0.08620689655172414	0.05747126436781609	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wild Turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00980392156862745	0.0	0.0	0.015151515151515152	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Grebe	0.125	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.1	0.016666666666666666	0.06493506493506493	0.0	0.00980392156862745	0.0	0.0	0.015151515151515152	0.01282051282051282	0.16666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.25	0.0	0.3333333333333333	0.14285714285714285	0.3333333333333333	0.14285714285714285	0.0	0.6	0.1	0.18181818181818182	0.1780821917808219	0.14705882352941177	0.1044776119402985	0.125	0.12121212121212122	0.07692307692307693	0.3333333333333333	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.3333333333333333	0.25	0.0	0.16666666666666666	0.0	0.25	
Eared Grebe	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon	0.25	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.1	0.11666666666666667	0.07792207792207792	0.1232876712328767	0.1568627450980392	0.13432835820895522	0.05555555555555555	0.015151515151515152	0.038461538461538464	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.022222222222222223	0.023255813953488372	0.06382978723404255	0.05405405405405406	0.15517241379310345	0.12280701754385964	0.15517241379310345	0.21839080459770116	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.25	
Eurasian Collared-Dove	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.0	0.0136986301369863	0.08823529411764706	0.014925373134328358	0.013888888888888888	0.045454545454545456	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08888888888888889	0.023255813953488372	0.0851063829787234	0.08108108108108109	0.10344827586206896	0.07017543859649122	0.05172413793103448	0.022988505747126436	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Inca Dove	0.25	0.0	0.1111111111111111	0.2857142857142857	0.16666666666666666	0.42857142857142855	0.2222222222222222	0.2	0.25	0.2077922077922078	0.2328767123287671	0.3137254901960784	0.3283582089552239	0.3194444444444444	0.4393939393939394	0.2948717948717949	0.16666666666666666	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2222222222222222	0.16279069767441862	0.14893617021276595	0.0945945945945946	0.1896551724137931	0.22807017543859648	0.22413793103448276	0.22988505747126436	0.0	0.3333333333333333	0.6666666666666666	0.5	1.0	0.6666666666666666	1.0	0.75	
Common Ground-Dove	0.375	0.0	0.1111111111111111	0.07142857142857142	0.3333333333333333	0.42857142857142855	0.1111111111111111	0.0015	0.38333333333333336	0.35064935064935066	0.3287671232876712	0.39215686274509803	0.3582089552238806	0.3472222222222222	0.42424242424242425	0.5256410256410257	0.16666666666666666	0.5	0.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5777777777777777	0.627906976744186	0.5106382978723404	0.44594594594594594	0.4827586206896552	0.5789473684210527	0.5517241379310345	0.4482758620689655	0.2727272727272727	0.5	1.0	0.25	0.0	0.3333333333333333	0.0	0.5	
White-tipped Dove	0.375	0.0	0.1111111111111111	0.35714285714285715	0.3333333333333333	0.5714285714285714	0.3333333333333333	0.0015	0.5166666666666667	0.44155844155844154	0.6164383561643836	0.7156862745098039	0.7611940298507462	0.7638888888888888	0.7272727272727273	0.8205128205128205	0.8333333333333334	0.5	0.0	0.0015	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.35555555555555557	0.27906976744186046	0.3617021276595745	0.33783783783783783	0.25862068965517243	0.38596491228070173	0.3103448275862069	0.3333333333333333	0.2727272727272727	0.4166666666666667	0.6666666666666666	0.5	1.0	0.3333333333333333	1.0	0.75	
White-winged Dove	0.0	0.0	0.0	0.14285714285714285	0.0	0.2857142857142857	0.1111111111111111	0.1	0.35	0.2727272727272727	0.3561643835616438	0.49019607843137253	0.6716417910447762	0.8055555555555556	0.9242424242424242	0.9487179487179487	1.0	0.75	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.9555555555555556	0.9302325581395349	0.8936170212765957	0.9459459459459459	0.9655172413793104	0.8596491228070176	0.7413793103448276	0.632183908045977	0.45454545454545453	0.3333333333333333	0.3333333333333333	0.25	0.0	0.16666666666666666	0.0	0.25	
Mourning Dove	0.25	0.0	0.2222222222222222	0.42857142857142855	0.16666666666666666	0.2857142857142857	0.2222222222222222	0.3	0.7	0.6753246753246753	0.7397260273972602	0.803921568627451	0.835820895522388	0.8055555555555556	0.7878787878787878	0.8974358974358975	0.8333333333333334	0.75	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.9777777777777777	0.9302325581395349	0.7021276595744681	0.8108108108108109	0.8103448275862069	0.6666666666666666	0.5517241379310345	0.6666666666666666	0.36363636363636365	0.4166666666666667	0.6666666666666666	0.5	0.0	0.5	0.0	0.25	
Groove-billed Ani	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.0	0.0136986301369863	0.0	0.0	0.041666666666666664	0.12121212121212122	0.41025641025641024	0.16666666666666666	0.5	0.0	1.0	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.9555555555555556	0.9534883720930233	0.8936170212765957	0.7567567567567568	0.5517241379310345	0.3508771929824561	0.29310344827586204	0.13793103448275862	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Roadrunner	0.0	0.0	0.0	0.14285714285714285	0.16666666666666666	0.0	0.0	0.0015	0.2833333333333333	0.3116883116883117	0.410958904109589	0.45098039215686275	0.3582089552238806	0.3611111111111111	0.3181818181818182	0.46153846153846156	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4666666666666667	0.3953488372093023	0.2978723404255319	0.4594594594594595	0.4827586206896552	0.3684210526315789	0.25862068965517243	0.27586206896551724	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.25	
Yellow-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15151515151515152	0.20512820512820512	0.8333333333333334	0.75	0.0	0.0015	0.0	0.25	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0015	0.0	1.0	0.0	0.06666666666666667	0.11627906976744186	0.06382978723404255	0.04054054054054054	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Nighthawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.014925373134328358	0.041666666666666664	0.045454545454545456	0.07692307692307693	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.023255813953488372	0.0	0.013513513513513514	0.0	0.0	0.017241379310344827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
